Project,FileName,ASMRV,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/TriggerData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/Backend.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/SPI.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_2,pljava-so/src/main/c/SQLOutputToChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/JNICalls.c,5,0,0,0,8,0,6,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/TupleDesc.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
pljava-V1_5_2,pljava-so/src/main/c/VarlenaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava-so/src/main/c/Session.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava-so/src/main/c/type/ErrorData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/JavaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava-so/src/main/c/PgSavepoint.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/Oid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/Composite.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/include/pljava/JNICalls.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/HeapTupleHeader.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_2,pljava-so/src/main/c/type/SQLXMLImpl.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/include/pljava/pljava.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/Portal.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/DualState.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/type/AclId.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/HeapTupleHeader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_2,pljava-so/src/main/c/ExecutionPlan.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/Invocation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava-so/src/main/c/SQLInputFromTuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_2,pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/SubXactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/type/Relation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/include/pljava/type/HeapTupleHeader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/type/Tuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/XactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/type/TriggerData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/Backend.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/SPI.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/SQLOutputToChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/JNICalls.c,5,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/TupleDesc.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/VarlenaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/Session.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/ErrorData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/JavaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/PgSavepoint.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/Oid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/Composite.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/include/pljava/JNICalls.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/HeapTupleHeader.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/SQLXMLImpl.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/include/pljava/pljava.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/Portal.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/DualState.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/type/AclId.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/HeapTupleHeader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/ExecutionPlan.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_1b2,pljava-so/src/main/c/Invocation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava-so/src/main/c/SQLInputFromTuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_1b2,pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/SubXactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/Relation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/SQLInputFromChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/include/pljava/type/HeapTupleHeader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/Tuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/XactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/TriggerData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/Backend.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/SPI.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/LargeObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/JNICalls.c,5,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/SQLOutputToChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/TupleDesc.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/LargeObject.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/Session.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/ErrorData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/JavaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/PgSavepoint.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/Oid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/Composite.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/include/pljava/JNICalls.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/HeapTupleHeader.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/include/pljava/pljava.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/Portal.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/type/AclId.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/HeapTupleHeader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/ExecutionPlan.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/Invocation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava-so/src/main/c/SQLInputFromTuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-REL1_5_STABLE-BASE,pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
pljava-V1_5_3,pljava-so/src/main/c/SubXactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/Relation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/type/Tuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/XactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/TriggerData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/TypeOid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/Backend.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/jdbc/TypeOid.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
pljava-V1_5_3,pljava-so/src/main/c/SPI.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/SQLOutputToChunk.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/JNICalls.c,5,0,0,0,8,0,6,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/type/TupleDesc.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
pljava-V1_5_3,pljava-so/src/main/c/VarlenaWrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/Session.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/ErrorData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/PgSavepoint.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/Oid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/include/pljava/JNICalls.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/SingleRowReader.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/type/SQLXMLImpl.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/include/pljava/pljava.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/Session.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/Portal.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/DualState.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/type/AclId.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_3,pljava-so/src/main/c/Invocation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava-so/src/main/c/ExecutionPlan.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pljava-V1_5_3,pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
